fecha,tsm
1/7/2018,16.82
1/7/2018,16.82
1/7/2018,16.844
1/7/2018,16.844
1/7/2018,16.844
1/7/2018,16.868
1/7/2018,16.868
1/7/2018,16.892
1/7/2018,16.892
1/7/2018,16.892
1/7/2018,16.963
1/7/2018,17.011
1/7/2018,17.058
1/7/2018,17.082
1/7/2018,17.13
1/7/2018,17.201
1/7/2018,17.272
1/7/2018,17.391
1/7/2018,17.439
1/7/2018,17.558
1/7/2018,17.819
1/7/2018,18.01
1/7/2018,18.129
1/7/2018,18.224
1/7/2018,18.271
1/7/2018,18.39
1/7/2018,18.414
1/7/2018,18.081
1/7/2018,17.891
1/7/2018,17.796
1/7/2018,17.701
1/7/2018,17.748
1/7/2018,17.748
1/7/2018,17.629
1/7/2018,17.582
1/7/2018,17.558
1/7/2018,17.534
1/7/2018,17.534
1/7/2018,17.486
1/7/2018,17.439
1/7/2018,17.415
1/7/2018,17.391
1/7/2018,17.368
1/7/2018,17.368
2/7/2018,17.344
2/7/2018,17.32
2/7/2018,17.344
2/7/2018,17.344
2/7/2018,17.344
2/7/2018,17.391
2/7/2018,17.391
2/7/2018,17.391
2/7/2018,17.463
2/7/2018,17.439
2/7/2018,17.51
2/7/2018,17.558
2/7/2018,17.558
2/7/2018,17.605
2/7/2018,17.629
2/7/2018,17.653
2/7/2018,17.629
2/7/2018,17.629
2/7/2018,17.629
2/7/2018,17.653
2/7/2018,17.677
2/7/2018,17.677
2/7/2018,17.724
2/7/2018,17.701
2/7/2018,17.724
2/7/2018,17.819
2/7/2018,17.819
2/7/2018,17.938
2/7/2018,17.938
2/7/2018,18.033
2/7/2018,18.01
2/7/2018,18.033
2/7/2018,18.271
2/7/2018,18.224
2/7/2018,18.176
2/7/2018,18.081
2/7/2018,17.962
2/7/2018,17.938
2/7/2018,17.915
2/7/2018,17.915
2/7/2018,17.986
2/7/2018,18.105
2/7/2018,18.105
2/7/2018,18.081
2/7/2018,18.081
2/7/2018,18.081
2/7/2018,18.081
2/7/2018,18.081
3/7/2018,18.081
3/7/2018,18.081
3/7/2018,18.129
3/7/2018,18.129
3/7/2018,17.962
3/7/2018,17.938
3/7/2018,17.867
3/7/2018,17.843
3/7/2018,17.843
3/7/2018,17.819
3/7/2018,17.796
3/7/2018,17.819
3/7/2018,17.843
3/7/2018,17.843
3/7/2018,17.843
3/7/2018,17.843
3/7/2018,17.819
3/7/2018,17.819
3/7/2018,17.819
3/7/2018,17.819
3/7/2018,17.843
3/7/2018,17.867
3/7/2018,17.867
3/7/2018,17.915
3/7/2018,18.057
3/7/2018,18.152
3/7/2018,18.533
3/7/2018,18.771
3/7/2018,18.723
3/7/2018,18.438
3/7/2018,18.319
3/7/2018,18.224
3/7/2018,18.081
3/7/2018,17.986
3/7/2018,17.938
3/7/2018,17.891
3/7/2018,17.915
3/7/2018,18.033
3/7/2018,18.033
3/7/2018,18.01
3/7/2018,17.962
3/7/2018,17.938
3/7/2018,17.938
3/7/2018,17.938
3/7/2018,17.915
3/7/2018,17.843
3/7/2018,17.772
3/7/2018,17.724
4/7/2018,17.701
4/7/2018,17.677
4/7/2018,17.677
4/7/2018,17.677
4/7/2018,17.701
4/7/2018,17.724
4/7/2018,17.748
4/7/2018,17.724
4/7/2018,17.701
4/7/2018,17.724
4/7/2018,17.724
4/7/2018,17.701
4/7/2018,17.748
4/7/2018,17.843
4/7/2018,17.843
4/7/2018,17.819
4/7/2018,17.819
4/7/2018,17.796
4/7/2018,17.796
4/7/2018,17.819
4/7/2018,17.843
4/7/2018,17.915
4/7/2018,17.962
4/7/2018,18.105
4/7/2018,18.224
4/7/2018,18.319
4/7/2018,18.247
4/7/2018,18.295
4/7/2018,18.295
4/7/2018,18.295
4/7/2018,18.295
4/7/2018,18.224
4/7/2018,18.224
4/7/2018,18.2
4/7/2018,18.129
4/7/2018,18.081
4/7/2018,18.081
4/7/2018,18.081
4/7/2018,18.01
4/7/2018,17.962
4/7/2018,17.891
4/7/2018,17.843
4/7/2018,17.843
4/7/2018,17.819
4/7/2018,17.819
4/7/2018,17.819
4/7/2018,17.843
4/7/2018,17.867
5/7/2018,17.867
5/7/2018,17.867
5/7/2018,17.867
5/7/2018,17.867
5/7/2018,17.938
5/7/2018,17.986
5/7/2018,17.986
5/7/2018,17.986
5/7/2018,17.986
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,17.986
5/7/2018,18.01
5/7/2018,18.01
5/7/2018,18.033
5/7/2018,18.081
5/7/2018,18.129
5/7/2018,18.176
5/7/2018,18.343
5/7/2018,18.366
5/7/2018,18.39
5/7/2018,18.461
5/7/2018,18.461
5/7/2018,18.628
5/7/2018,18.747
5/7/2018,18.794
5/7/2018,18.818
5/7/2018,18.794
5/7/2018,18.747
5/7/2018,18.747
5/7/2018,18.675
5/7/2018,18.533
5/7/2018,18.509
5/7/2018,18.533
5/7/2018,18.461
5/7/2018,18.39
5/7/2018,18.39
5/7/2018,18.39
5/7/2018,18.414
5/7/2018,18.39
5/7/2018,18.366
5/7/2018,18.343
6/7/2018,18.319
6/7/2018,18.319
6/7/2018,18.319
6/7/2018,18.319
6/7/2018,18.343
6/7/2018,18.343
6/7/2018,18.366
6/7/2018,18.366
6/7/2018,18.343
6/7/2018,18.366
6/7/2018,18.366
6/7/2018,18.343
6/7/2018,18.343
6/7/2018,18.319
6/7/2018,18.319
6/7/2018,18.319
6/7/2018,18.319
6/7/2018,18.319
6/7/2018,18.343
6/7/2018,18.366
6/7/2018,18.366
6/7/2018,18.39
6/7/2018,18.39
6/7/2018,18.414
6/7/2018,18.438
6/7/2018,18.485
6/7/2018,18.485
6/7/2018,18.557
6/7/2018,18.652
6/7/2018,18.723
6/7/2018,18.771
6/7/2018,18.794
6/7/2018,18.866
6/7/2018,18.866
6/7/2018,18.866
6/7/2018,18.866
6/7/2018,18.771
6/7/2018,18.747
6/7/2018,18.699
6/7/2018,18.652
6/7/2018,18.604
6/7/2018,18.58
6/7/2018,18.557
6/7/2018,18.509
6/7/2018,18.461
6/7/2018,18.461
6/7/2018,18.438
6/7/2018,18.438
7/7/2018,18.438
7/7/2018,18.438
7/7/2018,18.438
7/7/2018,18.438
7/7/2018,18.39
7/7/2018,18.366
7/7/2018,18.366
7/7/2018,18.343
7/7/2018,18.39
7/7/2018,18.39
7/7/2018,18.39
7/7/2018,18.39
7/7/2018,18.39
7/7/2018,18.366
7/7/2018,18.366
7/7/2018,18.366
7/7/2018,18.366
7/7/2018,18.39
7/7/2018,18.438
7/7/2018,18.461
7/7/2018,18.414
7/7/2018,18.414
7/7/2018,18.414
7/7/2018,18.438
7/7/2018,18.461
7/7/2018,18.58
7/7/2018,18.533
7/7/2018,18.557
7/7/2018,18.557
7/7/2018,18.533
7/7/2018,18.557
7/7/2018,18.604
7/7/2018,18.58
7/7/2018,18.557
7/7/2018,18.509
7/7/2018,18.533
7/7/2018,18.509
7/7/2018,18.485
7/7/2018,18.461
7/7/2018,18.438
7/7/2018,18.414
7/7/2018,18.414
7/7/2018,18.414
7/7/2018,18.366
7/7/2018,18.152
7/7/2018,18.176
7/7/2018,18.2
7/7/2018,18.224
8/7/2018,18.247
8/7/2018,18.247
8/7/2018,18.247
8/7/2018,18.224
8/7/2018,18.2
8/7/2018,18.2
8/7/2018,18.2
8/7/2018,18.2
8/7/2018,18.176
8/7/2018,18.176
8/7/2018,18.152
8/7/2018,18.129
8/7/2018,18.129
8/7/2018,18.129
8/7/2018,18.129
8/7/2018,18.105
8/7/2018,18.105
8/7/2018,18.105
8/7/2018,18.129
8/7/2018,18.152
8/7/2018,18.152
8/7/2018,18.176
8/7/2018,18.224
8/7/2018,18.247
8/7/2018,18.271
8/7/2018,18.247
8/7/2018,18.2
8/7/2018,18.224
8/7/2018,18.224
8/7/2018,18.2
8/7/2018,18.2
8/7/2018,18.176
8/7/2018,18.176
8/7/2018,18.152
8/7/2018,18.105
8/7/2018,18.105
8/7/2018,18.057
8/7/2018,17.962
8/7/2018,17.748
8/7/2018,17.701
8/7/2018,17.653
8/7/2018,17.677
8/7/2018,17.653
8/7/2018,17.748
8/7/2018,17.772
8/7/2018,17.796
8/7/2018,17.796
8/7/2018,17.772
9/7/2018,17.724
9/7/2018,17.701
9/7/2018,17.701
9/7/2018,17.701
9/7/2018,17.677
9/7/2018,17.677
9/7/2018,17.677
9/7/2018,17.677
9/7/2018,17.653
9/7/2018,17.653
9/7/2018,17.653
9/7/2018,17.653
9/7/2018,17.653
9/7/2018,17.653
9/7/2018,17.653
9/7/2018,17.629
9/7/2018,17.629
9/7/2018,17.629
9/7/2018,17.653
9/7/2018,17.677
9/7/2018,17.701
9/7/2018,17.724
9/7/2018,17.724
9/7/2018,17.772
9/7/2018,17.867
9/7/2018,17.819
9/7/2018,17.819
9/7/2018,17.843
9/7/2018,17.891
9/7/2018,17.938
9/7/2018,17.986
9/7/2018,18.01
9/7/2018,18.176
9/7/2018,17.986
9/7/2018,17.915
9/7/2018,17.867
9/7/2018,17.843
9/7/2018,17.867
9/7/2018,17.843
9/7/2018,17.796
9/7/2018,17.772
9/7/2018,17.748
9/7/2018,17.724
9/7/2018,17.724
9/7/2018,17.724
9/7/2018,17.724
9/7/2018,17.701
9/7/2018,17.772
10/7/2018,17.796
10/7/2018,17.796
10/7/2018,17.796
10/7/2018,17.796
10/7/2018,17.772
10/7/2018,17.772
10/7/2018,17.748
10/7/2018,17.748
10/7/2018,17.724
10/7/2018,17.724
10/7/2018,17.724
10/7/2018,17.724
10/7/2018,17.701
10/7/2018,17.701
10/7/2018,17.701
10/7/2018,17.701
10/7/2018,17.724
10/7/2018,17.724
10/7/2018,17.748
10/7/2018,17.772
10/7/2018,17.796
10/7/2018,17.843
10/7/2018,17.915
10/7/2018,17.962
10/7/2018,18.057
10/7/2018,18.057
10/7/2018,18.01
10/7/2018,18.033
10/7/2018,18.01
10/7/2018,18.033
10/7/2018,18.081
10/7/2018,18.105
10/7/2018,18.176
10/7/2018,18.271
10/7/2018,18.295
10/7/2018,18.271
10/7/2018,18.271
10/7/2018,18.176
10/7/2018,18.105
10/7/2018,18.033
10/7/2018,17.867
10/7/2018,17.819
10/7/2018,17.772
10/7/2018,17.748
10/7/2018,17.724
10/7/2018,17.701
10/7/2018,17.701
10/7/2018,17.701
11/7/2018,17.724
11/7/2018,17.724
11/7/2018,17.724
11/7/2018,17.677
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.653
11/7/2018,17.677
11/7/2018,17.677
11/7/2018,17.701
11/7/2018,17.724
11/7/2018,17.748
11/7/2018,17.796
11/7/2018,17.867
11/7/2018,17.938
11/7/2018,18.033
11/7/2018,18.057
11/7/2018,18.081
11/7/2018,18.129
11/7/2018,18.152
11/7/2018,18.224
11/7/2018,18.295
11/7/2018,18.2
11/7/2018,18.247
11/7/2018,18.2
11/7/2018,18.057
11/7/2018,17.962
11/7/2018,17.915
11/7/2018,17.938
11/7/2018,17.843
11/7/2018,17.772
11/7/2018,17.748
11/7/2018,17.724
11/7/2018,17.724
11/7/2018,17.724
11/7/2018,17.724
11/7/2018,17.748
11/7/2018,17.748
11/7/2018,17.772
12/7/2018,17.772
12/7/2018,17.772
12/7/2018,17.748
12/7/2018,17.748
12/7/2018,17.748
12/7/2018,17.748
12/7/2018,17.748
12/7/2018,17.724
12/7/2018,17.724
12/7/2018,17.701
12/7/2018,17.701
12/7/2018,17.701
12/7/2018,17.701
12/7/2018,17.701
12/7/2018,17.677
12/7/2018,17.677
12/7/2018,17.677
12/7/2018,17.701
12/7/2018,17.772
12/7/2018,17.867
12/7/2018,17.891
12/7/2018,17.938
12/7/2018,18.057
12/7/2018,18.533
12/7/2018,18.414
12/7/2018,18.129
12/7/2018,18.176
12/7/2018,18.105
12/7/2018,18.057
12/7/2018,18.105
12/7/2018,18.152
12/7/2018,18.129
12/7/2018,18.224
12/7/2018,18.224
12/7/2018,18.129
12/7/2018,17.962
12/7/2018,17.891
12/7/2018,17.748
12/7/2018,17.582
12/7/2018,17.558
12/7/2018,17.51
12/7/2018,17.51
12/7/2018,17.486
12/7/2018,17.51
12/7/2018,17.51
12/7/2018,17.463
12/7/2018,17.463
12/7/2018,17.605
07/13/18,17.582
07/13/18,17.582
07/13/18,17.558
07/13/18,17.534
07/13/18,17.51
07/13/18,17.463
07/13/18,17.486
07/13/18,17.534
07/13/18,17.486
07/13/18,17.558
07/13/18,17.582
07/13/18,17.582
07/13/18,17.558
07/13/18,17.534
07/13/18,17.558
07/13/18,17.534
07/13/18,17.582
07/13/18,17.582
07/13/18,17.605
07/13/18,17.629
07/13/18,17.653
07/13/18,17.653
07/13/18,17.701
07/13/18,17.748
07/13/18,17.867
07/13/18,18.033
07/13/18,18.152
07/13/18,18.081
07/13/18,18.271
07/13/18,18.271
07/13/18,18.271
07/13/18,18.176
07/13/18,18.247
07/13/18,18.2
07/13/18,18.2
07/13/18,18.057
07/13/18,17.843
07/13/18,17.843
07/13/18,17.534
07/13/18,17.51
07/13/18,17.391
07/13/18,17.344
07/13/18,17.32
07/13/18,17.32
07/13/18,17.344
07/13/18,17.32
07/13/18,17.272
07/13/18,17.249
07/14/18,17.249
07/14/18,17.296
07/14/18,17.296
07/14/18,17.296
07/14/18,17.296
07/14/18,17.272
07/14/18,17.225
07/14/18,17.272
07/14/18,17.272
07/14/18,17.201
07/14/18,17.225
07/14/18,17.225
07/14/18,17.249
07/14/18,17.272
07/14/18,17.296
07/14/18,17.272
07/14/18,17.249
07/14/18,17.201
07/14/18,17.201
07/14/18,17.225
07/14/18,17.249
07/14/18,17.272
07/14/18,17.32
07/14/18,17.368
07/14/18,17.486
07/14/18,17.677
07/14/18,17.891
07/14/18,17.843
07/14/18,17.772
07/14/18,17.724
07/14/18,17.629
07/14/18,17.534
07/14/18,17.463
07/14/18,17.486
07/14/18,17.439
07/14/18,17.368
07/14/18,17.32
07/14/18,17.32
07/14/18,17.272
07/14/18,17.249
07/14/18,17.201
07/14/18,17.201
07/14/18,17.225
07/14/18,17.225
07/14/18,17.225
07/14/18,17.225
07/14/18,17.201
07/14/18,17.201
07/15/18,17.201
07/15/18,17.225
07/15/18,17.225
07/15/18,17.225
07/15/18,17.177
07/15/18,17.106
07/15/18,16.892
07/15/18,16.773
07/15/18,16.701
07/15/18,16.654
07/15/18,16.606
07/15/18,16.558
07/15/18,16.63
07/15/18,16.677
07/15/18,16.892
07/15/18,16.939
07/15/18,17.011
07/15/18,16.987
07/15/18,16.939
07/15/18,16.915
07/15/18,16.939
07/15/18,16.963
07/15/18,17.011
07/15/18,17.034
07/15/18,17.082
07/15/18,17.106
07/15/18,17.13
07/15/18,17.106
07/15/18,17.177
07/15/18,17.272
07/15/18,17.32
07/15/18,17.391
07/15/18,17.249
07/15/18,17.201
07/15/18,17.082
07/15/18,16.987
07/15/18,16.892
07/15/18,16.868
07/15/18,16.796
07/15/18,16.677
07/15/18,16.606
07/15/18,16.558
07/15/18,16.534
07/15/18,16.534
07/15/18,16.511
07/15/18,16.534
07/15/18,16.534
07/15/18,16.511
07/16/18,16.487
07/16/18,16.463
07/16/18,16.439
07/16/18,16.439
07/16/18,16.415
07/16/18,16.415
07/16/18,16.463
07/16/18,16.487
07/16/18,16.534
07/16/18,16.63
07/16/18,16.63
07/16/18,16.63
07/16/18,16.558
07/16/18,16.534
07/16/18,16.534
07/16/18,16.534
07/16/18,16.558
07/16/18,16.558
07/16/18,16.558
07/16/18,16.558
07/16/18,16.558
07/16/18,16.582
07/16/18,16.606
07/16/18,16.606
07/16/18,16.677
07/16/18,16.939
07/16/18,17.391
07/16/18,17.724
07/16/18,17.962
07/16/18,18.01
07/16/18,17.748
07/16/18,17.724
07/16/18,17.677
07/16/18,17.463
07/16/18,17.32
07/16/18,17.153
07/16/18,17.106
07/16/18,17.249
07/16/18,17.272
07/16/18,17.153
07/16/18,17.034
07/16/18,16.868
07/16/18,16.892
07/16/18,16.892
07/16/18,16.844
07/16/18,16.844
07/16/18,16.749
07/16/18,16.701
07/17/18,16.654
07/17/18,16.606
07/17/18,16.582
07/17/18,16.606
07/17/18,16.558
07/17/18,16.534
07/17/18,16.534
07/17/18,16.487
07/17/18,16.439
07/17/18,16.415
07/17/18,16.415
07/17/18,16.415
07/17/18,16.415
07/17/18,16.392
07/17/18,16.368
07/17/18,16.368
07/17/18,16.368
07/17/18,16.392
07/17/18,16.392
07/17/18,16.439
07/17/18,16.511
07/17/18,16.939
07/17/18,17.106
07/17/18,17.034
07/17/18,17.201
07/17/18,17.368
07/17/18,17.51
07/17/18,17.677
07/17/18,17.843
07/17/18,17.962
07/17/18,18.105
07/17/18,18.247
07/17/18,18.271
07/17/18,18.152
07/17/18,18.129
07/17/18,17.819
07/17/18,17.748
07/17/18,17.653
07/17/18,17.558
07/17/18,17.486
07/17/18,17.415
07/17/18,17.344
07/17/18,17.272
07/17/18,17.225
07/17/18,17.177
07/17/18,17.153
07/17/18,17.106
07/17/18,17.058
07/18/18,17.011
07/18/18,17.011
07/18/18,16.987
07/18/18,16.987
07/18/18,17.011
07/18/18,17.011
07/18/18,17.058
07/18/18,17.249
07/18/18,17.344
07/18/18,17.391
07/18/18,17.368
07/18/18,17.368
07/18/18,17.32
07/18/18,17.296
07/18/18,17.249
07/18/18,17.225
07/18/18,17.177
07/18/18,17.153
07/18/18,17.13
07/18/18,17.13
07/18/18,17.177
07/18/18,17.201
07/18/18,17.249
07/18/18,17.32
07/18/18,17.344
07/18/18,17.415
07/18/18,17.534
07/18/18,17.653
07/18/18,17.772
07/18/18,17.891
07/18/18,18.01
07/18/18,18.057
07/18/18,18.057
07/18/18,18.057
07/18/18,18.057
07/18/18,18.081
07/18/18,17.962
07/18/18,17.748
07/18/18,17.701
07/18/18,17.701
07/18/18,17.629
07/18/18,17.534
07/18/18,17.51
07/18/18,17.486
07/18/18,17.463
07/18/18,17.415
07/18/18,17.391
07/18/18,17.368
07/19/18,17.344
07/19/18,17.368
07/19/18,17.368
07/19/18,17.344
07/19/18,17.344
07/19/18,17.32
07/19/18,17.32
07/19/18,17.32
07/19/18,17.32
07/19/18,17.296
07/19/18,17.272
07/19/18,17.272
07/19/18,17.272
07/19/18,17.272
07/19/18,17.391
07/19/18,17.582
07/19/18,17.772
07/19/18,17.819
07/19/18,17.867
07/19/18,17.938
07/19/18,17.986
07/19/18,18.057
07/19/18,18.105
07/19/18,18.176
07/19/18,18.224
07/19/18,18.366
07/19/18,18.461
07/19/18,18.557
07/19/18,18.557
07/19/18,18.58
07/19/18,18.533
07/19/18,18.461
07/19/18,18.414
07/19/18,18.366
07/19/18,18.319
07/19/18,18.295
07/19/18,18.2
07/19/18,18.152
07/19/18,18.057
07/19/18,17.986
07/19/18,17.915
07/19/18,17.867
07/19/18,17.819
07/19/18,17.819
07/19/18,17.819
07/19/18,17.867
07/19/18,17.867
07/19/18,17.843
07/20/18,17.843
07/20/18,17.819
07/20/18,17.843
07/20/18,17.843
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.843
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.819
07/20/18,17.843
07/20/18,17.867
07/20/18,17.915
07/20/18,17.938
07/20/18,17.938
07/20/18,17.938
07/20/18,17.986
07/20/18,17.962
07/20/18,17.867
07/20/18,17.915
07/20/18,17.867
07/20/18,17.819
07/20/18,17.867
07/20/18,17.843
07/20/18,17.867
07/20/18,17.867
07/20/18,17.867
07/20/18,17.843
07/20/18,17.819
07/20/18,17.724
07/20/18,17.677
07/20/18,17.653
07/20/18,17.605
07/20/18,17.558
07/20/18,17.558
07/20/18,17.582
07/20/18,17.605
07/20/18,17.629
07/20/18,17.582
07/20/18,17.629
07/20/18,17.605
07/21/18,17.605
07/21/18,17.629
07/21/18,17.605
07/21/18,17.605
07/21/18,17.605
07/21/18,17.582
07/21/18,17.582
07/21/18,17.582
07/21/18,17.582
07/21/18,17.582
07/21/18,17.582
07/21/18,17.582
07/21/18,17.582
07/21/18,17.534
07/21/18,17.391
07/21/18,17.391
07/21/18,17.51
07/21/18,17.486
07/21/18,17.439
07/21/18,17.439
07/21/18,17.463
07/21/18,17.51
07/21/18,17.677
07/21/18,17.938
07/21/18,18.176
07/21/18,18.2
07/21/18,18.01
07/21/18,17.986
07/21/18,18.081
07/21/18,17.867
07/21/18,17.772
07/21/18,17.772
07/21/18,17.724
07/21/18,17.701
07/21/18,17.558
07/21/18,17.558
07/21/18,17.486
07/21/18,17.368
07/21/18,17.272
07/21/18,17.201
07/21/18,17.177
07/21/18,17.13
07/21/18,17.058
07/21/18,17.034
07/21/18,16.987
07/21/18,16.939
07/21/18,16.915
07/21/18,16.868
07/22/18,16.844
07/22/18,16.82
07/22/18,16.796
07/22/18,16.773
07/22/18,16.773
07/22/18,16.796
07/22/18,16.844
07/22/18,16.868
07/22/18,16.868
07/22/18,16.892
07/22/18,16.868
07/22/18,16.892
07/22/18,16.915
07/22/18,16.939
07/22/18,16.963
07/22/18,16.987
07/22/18,17.011
07/22/18,17.034
07/22/18,17.034
07/22/18,17.034
07/22/18,17.058
07/22/18,17.058
07/22/18,17.13
07/22/18,17.225
07/22/18,17.415
07/22/18,17.701
07/22/18,17.534
07/22/18,17.486
07/22/18,17.486
07/22/18,17.272
07/22/18,17.32
07/22/18,17.106
07/22/18,16.987
07/22/18,16.915
07/22/18,16.82
07/22/18,16.796
07/22/18,16.701
07/22/18,16.63
07/22/18,16.582
07/22/18,16.582
07/22/18,16.606
07/22/18,16.654
07/22/18,16.868
07/22/18,16.844
07/22/18,16.82
07/22/18,16.773
07/22/18,16.773
07/22/18,16.749
07/23/18,16.701
07/23/18,16.654
07/23/18,16.63
07/23/18,16.63
07/23/18,16.606
07/23/18,16.606
07/23/18,16.606
07/23/18,16.606
07/23/18,16.606
07/23/18,16.582
07/23/18,16.582
07/23/18,16.582
07/23/18,16.606
07/23/18,16.582
07/23/18,16.582
07/23/18,16.582
07/23/18,16.582
07/23/18,16.606
07/23/18,16.654
07/23/18,16.677
07/23/18,16.701
07/23/18,16.915
07/23/18,17.368
07/23/18,17.463
07/23/18,17.582
07/23/18,17.629
07/23/18,17.796
07/23/18,17.891
07/23/18,18.057
07/23/18,18.366
07/23/18,18.319
07/23/18,18.129
07/23/18,17.915
07/23/18,17.843
07/23/18,17.605
07/23/18,17.605
07/23/18,17.368
07/23/18,17.296
07/23/18,17.344
07/23/18,17.272
07/23/18,17.177
07/23/18,17.153
07/23/18,17.082
07/23/18,17.106
07/23/18,17.106
07/23/18,17.034
07/23/18,17.082
07/23/18,17.082
07/24/18,17.034
07/24/18,16.963
07/24/18,16.915
07/24/18,16.892
07/24/18,16.82
07/24/18,16.796
07/24/18,16.796
07/24/18,16.796
07/24/18,16.773
07/24/18,16.749
07/24/18,16.773
07/24/18,16.82
07/24/18,16.844
07/24/18,16.868
07/24/18,16.892
07/24/18,16.939
07/24/18,16.963
07/24/18,16.987
07/24/18,17.034
07/24/18,17.13
07/24/18,17.225
07/24/18,17.272
07/24/18,17.344
07/24/18,17.439
07/24/18,17.629
07/24/18,17.938
07/24/18,18.105
07/24/18,18.319
07/24/18,18.509
07/24/18,18.58
07/24/18,18.771
07/24/18,18.438
07/24/18,18.2
07/24/18,18.105
07/24/18,17.843
07/24/18,17.867
07/24/18,17.796
07/24/18,17.748
07/24/18,17.748
07/24/18,17.534
07/24/18,17.391
07/24/18,17.391
07/24/18,17.344
07/24/18,17.344
07/24/18,17.32
07/24/18,17.32
07/24/18,17.32
07/24/18,17.225
07/25/18,17.13
07/25/18,17.177
07/25/18,17.225
07/25/18,17.249
07/25/18,17.296
07/25/18,17.32
07/25/18,17.344
07/25/18,17.344
07/25/18,17.344
07/25/18,17.344
07/25/18,17.344
07/25/18,17.344
07/25/18,17.368
07/25/18,17.439
07/25/18,17.415
07/25/18,17.32
07/25/18,17.249
07/25/18,17.225
07/25/18,17.439
07/25/18,17.605
07/25/18,17.653
07/25/18,17.653
07/25/18,17.582
07/25/18,17.605
07/25/18,17.439
07/25/18,17.415
07/25/18,17.486
07/25/18,17.653
07/25/18,17.582
07/25/18,17.677
07/25/18,17.415
07/25/18,17.486
07/25/18,17.51
07/25/18,17.653
07/25/18,17.605
07/25/18,17.534
07/25/18,17.51
07/25/18,17.605
07/25/18,17.558
07/25/18,17.415
07/25/18,17.368
07/25/18,17.296
07/25/18,17.225
07/25/18,17.153
07/25/18,17.177
07/25/18,17.201
07/25/18,17.249
07/25/18,17.272
07/26/18,17.368
07/26/18,17.415
07/26/18,17.439
07/26/18,17.391
07/26/18,17.344
07/26/18,17.249
07/26/18,17.249
07/26/18,17.225
07/26/18,17.153
07/26/18,17.153
07/26/18,17.177
07/26/18,17.177
07/26/18,17.13
07/26/18,17.13
07/26/18,17.106
07/26/18,17.082
07/26/18,17.082
07/26/18,17.082
07/26/18,17.13
07/26/18,17.13
07/26/18,17.13
07/26/18,17.13
07/26/18,17.153
07/26/18,17.153
07/26/18,17.153
07/26/18,17.177
07/26/18,17.225
07/26/18,17.296
07/26/18,17.368
07/26/18,17.439
07/26/18,17.368
07/26/18,17.391
07/26/18,17.439
07/26/18,17.32
07/26/18,17.249
07/26/18,17.153
07/26/18,17.082
07/26/18,17.058
07/26/18,17.034
07/26/18,16.987
07/26/18,16.963
07/26/18,16.939
07/26/18,16.915
07/26/18,16.892
07/26/18,16.868
07/26/18,16.868
07/26/18,16.868
07/26/18,16.868
07/27/18,16.868
07/27/18,16.844
07/27/18,16.844
07/27/18,16.868
07/27/18,16.939
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.939
07/27/18,16.963
07/27/18,16.963
07/27/18,16.963
07/27/18,16.987
07/27/18,17.011
07/27/18,17.034
07/27/18,17.011
07/27/18,17.034
07/27/18,17.034
07/27/18,17.106
07/27/18,17.13
07/27/18,17.153
07/27/18,17.225
07/27/18,17.249
07/27/18,17.296
07/27/18,17.249
07/27/18,17.106
07/27/18,17.201
07/27/18,17.177
07/27/18,17.106
07/27/18,17.106
07/27/18,17.082
07/27/18,17.034
07/27/18,16.963
07/27/18,16.939
07/27/18,16.892
07/27/18,16.868
07/27/18,16.844
07/27/18,16.82
07/27/18,16.844
07/27/18,16.844
07/27/18,16.844
07/28/18,16.844
07/28/18,16.844
07/28/18,16.868
07/28/18,16.892
07/28/18,16.915
07/28/18,16.915
07/28/18,16.915
07/28/18,16.915
07/28/18,16.915
07/28/18,16.939
07/28/18,16.939
07/28/18,16.939
07/28/18,16.939
07/28/18,16.939
07/28/18,16.939
07/28/18,16.939
07/28/18,16.939
07/28/18,16.939
07/28/18,16.963
07/28/18,16.987
07/28/18,17.011
07/28/18,17.058
07/28/18,17.106
07/28/18,17.106
07/28/18,17.201
07/28/18,17.368
07/28/18,17.463
07/28/18,17.486
07/28/18,17.391
07/28/18,17.32
07/28/18,17.272
07/28/18,17.368
07/28/18,17.296
07/28/18,17.296
07/28/18,17.177
07/28/18,17.058
07/28/18,16.987
07/28/18,16.892
07/28/18,16.868
07/28/18,16.868
07/28/18,16.82
07/28/18,16.796
07/28/18,16.796
07/28/18,16.773
07/28/18,16.725
07/28/18,16.701
07/28/18,16.725
07/28/18,16.701
07/29/18,16.677
07/29/18,16.654
